"Stock","Year","Mod","Agency","Actual","Model.Agency","Agency.Actual","Model.Actual","CLB","Level"
"GSQ","2004",39766,NA,31803,NA,NA,1.25038518378769,"0404B",4
"GSQ","2005",38798,NA,28490,NA,NA,1.36181116181116,"0506B",4
"GSQ","2006",39171,NA,50989,NA,NA,0.768224519013905,"0604B",4
"GSQ","2007",41711,NA,24877,NA,NA,1.67668931141215,"0705B",4
"GSQ","2008",30065,NA,19392,NA,NA,1.55038160066007,"0807B",4
"GSQ","2009",26173,NA,31323,NA,NA,0.8355840755994,"0907B",4
"GSQ","2010",26624,NA,22480,NA,NA,1.18434163701068,"1007B",4
"GSQ","2011",23998,NA,18751,NA,NA,1.27982507599595,"1106B",4
"GSQ","2012",25756,NA,42830,NA,NA,0.601354190987626,"1209B",4
"GSQ","2013",31498,NA,40341,NA,NA,0.780793733422573,"1308B",4
"GSQ","2014",30162,NA,41418,NA,NA,0.728234101115457,"1402B",4
"GSQ","2015",26699,NA,37253,NA,NA,0.716693957533621,"1503B",4
"GSQ","2016",26084,NA,38648,NA,NA,0.67491202649555,"1601B",4
"GSQ","2017",40981,39106,NA,1.04794660665882,NA,NA,"1702B",4
"GSQ","AVG",NA,NA,NA,1.04794660665882,NA,0.95046425024975,NA,4
"GSH","1999",22896,NA,23015,NA,NA,0.994829459048447,"9902B",5
"GSH","2000",19165,NA,21322,NA,NA,0.898836882093612,"0021B",5
"GSH","2001",17547,NA,29633,NA,NA,0.592143893632099,"0107B",5
"GSH","2002",25051,NA,22064,NA,NA,1.13537889775199,"0206B",5
"GSH","2003",21222,NA,21496,NA,NA,0.98725344250093,"0308B",5
"GSH","2004",16573,NA,20852,NA,NA,0.794791866487627,"0404B",5
"GSH","2005",21046,NA,25941,NA,NA,0.811302571219305,"0506B",5
"GSH","2006",18169,NA,22109,NA,NA,0.821792030394862,"0604B",5
"GSH","2007",24378,NA,12733,NA,NA,1.91455273698264,"0705B",5
"GSH","2008",11765,NA,12011,NA,NA,0.979518774456748,"0807B",5
"GSH","2009",17551,NA,13380,NA,NA,1.31173393124066,"0907B",5
"GSH","2010",7999,NA,11605,NA,NA,0.689271865575183,"1007B",5
"GSH","2011",14671,NA,11480,NA,NA,1.27796167247387,"1106B",5
"GSH","2012",10104,NA,8462,NA,NA,1.19404396123848,"1209B",5
"GSH","2013",5568,NA,8242,NA,NA,0.675564183450619,"1308B",5
"GSH","2014",6116,NA,15665,NA,NA,0.39042451324609,"1402B",5
"GSH","2015",18566,NA,9888,NA,NA,1.87762944983819,"1503B",5
"GSH","2016",5475,NA,10236,NA,NA,0.534876905041032,"1601B",5
