"year","stock","fishery","age","preTerm catch","Term catch","preterm shakers","term shakers","preterm legal dropoffs","term legal dropoffs","preterm sublegal dropoffs","term sublegal dropoffs","preterm CNRlegal","term CNRlegal","preterm CNRlegal dropoffs","term CNRlegal dropoffs","preterm CNRsublegal","term CNRsublegal","preterm CNRsublegal dropoffs","term CNRsublegal dropoffs"
1982,40,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,40,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,40,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,40,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,40,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,40,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,40,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,40,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,2,2,0,6.13,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,2,3,0,33.26,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,2,4,0,99.91,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,2,5,0,137.92,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,41,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1,1,2,14.52,0,1124.75,0,0.12,0,35.29,0,0.85,0,0.03,0,283.65,0,8.9,0
1983,1,1,3,7735.41,0,788.1,0,61.88,0,24.72,0,453.23,0,17.18,0,198.75,0,6.24,0
1983,1,1,4,10562.49,0,22.42,0,84.5,0,0.7,0,618.87,0,23.46,0,5.65,0,0.18,0
1983,1,1,5,639.23,0,0.45,0,5.11,0,0.01,0,37.45,0,1.42,0,0.11,0,0,0
1983,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1,4,2,0,0,365.15,0,0,0,24.34,0,0,0,0,0,0,0,0,0
1983,1,4,3,0,0,138.16,0,0,0,9.21,0,0,0,0,0,0,0,0,0
1983,1,4,4,36.13,0,7.67,0,0.61,0,0.51,0,0,0,0,0,0,0,0,0
1983,1,4,5,0,0,0.24,0,0,0,0.02,0,0,0,0,0,0,0,0,0
1983,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,1,2,2.17,0,149.39,0,0.02,0,4.69,0,0.13,0,0,0,37.67,0,1.18,0
1983,2,1,3,175.24,0,66.03,0,1.4,0,2.07,0,10.27,0,0.39,0,16.65,0,0.52,0
1983,2,1,4,1974.31,0,2.68,0,15.79,0,0.08,0,115.68,0,4.39,0,0.68,0,0.02,0
1983,2,1,5,558.97,0,0.15,0,4.47,0,0,0,32.75,0,1.24,0,0.04,0,0,0
1983,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,2,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,2,2,0,0.06,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,2,3,0,3.63,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,2,4,0,21.61,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,2,5,0,4.99,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,3,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,1,2,0,0,1649.89,0,0,0,51.76,0,0,0,0,0,416.09,0,13.05,0
1983,4,1,3,71.18,0,1220.5,0,0.57,0,38.29,0,4.17,0,0.16,0,307.8,0,9.66,0
1983,4,1,4,1420.74,0,13.64,0,11.37,0,0.43,0,83.24,0,3.16,0,3.44,0,0.11,0
1983,4,1,5,2430.29,0,2.19,0,19.44,0,0.07,0,142.39,0,5.4,0,0.55,0,0.02,0
1983,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,18,2,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,18,3,0,162.09,0,6.58,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,18,4,0,123.06,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,18,5,0,78.77,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,19,2,0,882.24,0,31.28,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,19,3,0,599.39,0,64.76,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,19,4,0,469.29,0,11.31,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,19,5,0,675.07,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,4,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,1,2,58.13,0,1575.45,0,0.47,0,49.43,0,3.41,0,0.13,0,397.32,0,12.46,0
1983,5,1,3,5159.04,0,1444.74,0,41.27,0,45.33,0,302.27,0,11.46,0,364.36,0,11.43,0
1983,5,1,4,6692.79,0,34.82,0,53.54,0,1.09,0,392.14,0,14.87,0,8.78,0,0.28,0
1983,5,1,5,3079.68,0,1.96,0,24.64,0,0.06,0,180.44,0,6.84,0,0.49,0,0.02,0
1983,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,5,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,6,1,2,0,0,515.32,0,0,0,16.17,0,0,0,0,0,129.96,0,4.08,0
1983,6,1,3,0,0,322.06,0,0,0,10.1,0,0,0,0,0,81.22,0,2.55,0
1983,6,1,4,622.43,0,7.27,0,4.98,0,0.23,0,36.47,0,1.38,0,1.83,0,0.06,0
1983,6,1,5,1069.47,0,1.11,0,8.56,0,0.03,0,62.66,0,2.38,0,0.28,0,0.01,0
1983,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,6,4,2,0,0,167.3,0,0,0,11.15,0,0,0,0,0,0,0,0,0
1983,6,4,3,0,0,56.46,0,0,0,3.76,0,0,0,0,0,0,0,0,0
1983,6,4,4,793.98,0,2.49,0,13.5,0,0.17,0,0,0,0,0,0,0,0,0
1983,6,4,5,281.01,0,0.58,0,4.78,0,0.04,0,0,0,0,0,0,0,0,0
1983,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,6,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,6,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,6,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,6,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,6,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,6,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,6,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,6,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,6,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,6,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,6,20,2,0,1.76,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0
1983,6,20,3,0,33.17,0,3.11,0,0,0,0,0,0,0,0,0,0,0,0
1983,6,20,4,0,124.41,0,1.87,0,0,0,0,0,0,0,0,0,0,0,0
1983,6,20,5,0,272.78,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,1,2,0,0,198.95,0,0,0,6.24,0,0,0,0,0,50.17,0,1.57,0
1983,7,1,3,12.88,0,82.92,0,0.1,0,2.6,0,0.75,0,0.03,0,20.91,0,0.66,0
1983,7,1,4,0,0,0.47,0,0,0,0.01,0,0,0,0,0,0.12,0,0,0
1983,7,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,4,2,0,0,64.59,0,0,0,4.31,0,0,0,0,0,0,0,0,0
1983,7,4,3,42.29,0,14.54,0,0.72,0,0.97,0,0,0,0,0,0,0,0,0
1983,7,4,4,0,0,0.16,0,0,0,0.01,0,0,0,0,0,0,0,0,0
1983,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,7,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,8,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,9,1,2,0,0,1053.89,0,0,0,33.06,0,0,0,0,0,265.78,0,8.34,0
1983,9,1,3,719.21,0,791.73,0,5.75,0,24.84,0,42.14,0,1.6,0,199.67,0,6.26,0
1983,9,1,4,10966.16,0,24.81,0,87.73,0,0.78,0,642.52,0,24.36,0,6.26,0,0.2,0
1983,9,1,5,1817.31,0,1.07,0,14.54,0,0.03,0,106.48,0,4.04,0,0.27,0,0.01,0
1983,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,9,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,9,4,2,0,0,342.15,0,0,0,22.81,0,0,0,0,0,0,0,0,0
1983,9,4,3,1058.64,0,138.79,0,18,0,9.25,0,0,0,0,0,0,0,0,0
1983,9,4,4,2860.96,0,8.48,0,48.64,0,0.57,0,0,0,0,0,0,0,0,0
1983,9,4,5,347.54,0,0.56,0,5.91,0,0.04,0,0,0,0,0,0,0,0,0
1983,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,9,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,9,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,9,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,9,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,9,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,9,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,9,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,9,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,9,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,9,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,9,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,9,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,9,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,9,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,9,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,10,1,2,0,0,701.56,0,0,0,22.01,0,0,0,0,0,176.93,0,5.55,0
1983,10,1,3,645.85,0,486.53,0,5.17,0,15.26,0,37.84,0,1.43,0,122.7,0,3.85,0
1983,10,1,4,173.22,0,13.81,0,1.39,0,0.43,0,10.15,0,0.38,0,3.48,0,0.11,0
1983,10,1,5,0,0,0.44,0,0,0,0.01,0,0,0,0,0,0.11,0,0,0
1983,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,10,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,10,4,2,0,0,227.76,0,0,0,15.18,0,0,0,0,0,0,0,0,0
1983,10,4,3,698.59,0,85.29,0,11.88,0,5.69,0,0,0,0,0,0,0,0,0
1983,10,4,4,325.41,0,4.72,0,5.53,0,0.31,0,0,0,0,0,0,0,0,0
1983,10,4,5,0,0,0.23,0,0,0,0.02,0,0,0,0,0,0,0,0,0
1983,10,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,10,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,10,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,10,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,10,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,10,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,10,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,10,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,10,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,10,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,10,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,10,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,10,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,10,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,10,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,11,1,2,0,0,8641.86,0,0,0,271.12,0,0,0,0,0,2179.43,0,68.37,0
1983,11,1,3,908.69,0,4433.75,0,7.27,0,139.1,0,53.24,0,2.02,0,1118.17,0,35.08,0
1983,11,1,4,658.03,0,100.27,0,5.26,0,3.15,0,38.56,0,1.46,0,25.29,0,0.79,0
1983,11,1,5,0,0,4.59,0,0,0,0.14,0,0,0,0,0,1.16,0,0.04,0
