

CATCH COMPARISONS
******************
OPTION FILE   DESCRIPTION
===========   ==============================================
9902B.OP7     9902B jsn jdf nets in cei file 20 = wcvi outside spt  mat file with frl and urbs only (no han)
9902B.OP7     9902B jsn jdf nets in cei file 20 = wcvi outside spt  mat file with frl and urbs only (no han)




CEILINGS SPECIFIED FOR Alaska T
Catch level comparison

      Actual   9902B   9902B    |9902B   9902B   
9902B.OP7   0.192404  0.590330


MATURATION RATE COMPARISON FOR STOCK      URB
--------------------------------------------------------
Calibration      Age 3     Age 4
---------------------------------
9902B.OP7   0.109854  0.542239
9902B.OP7   0.109854  0.542239


MATURATION RATE COMPARISON FOR STOCK      SPR
--------------------------------------------------------
Calibration      Age 3     Age 4
---------------------------------
9902B.OP7   0.600385  0.953023
9902B.OP7   0.600385  0.953023


MATURATION RATE COMPARISON FOR STOCK      BON
--------------------------------------------------------
Calibration      Age 3     Age 4
---------------------------------
9902B.OP7   0.390027  0.987760
9902B.OP7   0.390027  0.987760


MATURATION RATE COMPARISON FOR STOCK      CWF
--------------------------------------------------------
Calibration      Age 3     Age 4
---------------------------------
9902B.OP7   0.126515  0.815950
9902B.OP7   0.126515  0.815950


MATURATION RATE COMPARISON FOR STOCK      LRW
--------------------------------------------------------
Calibration      Age 3     Age 4
---------------------------------
9902B.OP7   0.109446  0.658865
9902B.OP7   0.109446  0.658865


MATURATION RATE COMPARISON FOR STOCK      WSH
--------------------------------------------------------
Calibration      Age 3     Age 4
---------------------------------
9902B.OP7   0.511695  0.933249
9902B.OP7   0.511695  0.933249


MATURATION RATE COMPARISON FOR STOCK      CWS
--------------------------------------------------------
Calibration      Age 3     Age 4
---------------------------------
9902B.OP7   0.658547  0.990353
9902B.OP7   0.658547  0.990353


MATURATION RATE COMPARISON FOR STOCK      SUM
--------------------------------------------------------
Calibration      Age 3     Age 4
---------------------------------
9902B.OP7   0.023920  0.496548
9902B.OP7   0.023920  0.496548


MATURATION RATE COMPARISON FOR STOCK      ORC
--------------------------------------------------------
Calibration      Age 3     Age 4
---------------------------------
9902B.OP7   0.169297  0.480442
9902B.OP7   0.169297  0.480442


MATURATION RATE COMPARISON FOR STOCK      WCN
--------------------------------------------------------
Calibration      Age 3     Age 4
---------------------------------
9902B.OP7   0.213325  0.539080
9902B.OP7   0.213325  0.539080


MATURATION RATE COMPARISON FOR STOCK      LYF
--------------------------------------------------------
Calibration      Age 3     Age 4
---------------------------------
9902B.OP7   0.204506  0.649961
9902B.OP7   0.204506  0.649961


MATURATION RATE COMPARISON FOR STOCK      MCB
--------------------------------------------------------
Calibration      Age 3     Age 4
---------------------------------
9902B.OP7   0.109854  0.542239
9902B.OP7   0.109854  0.542239



Stock EV COMPARISONS
********************
OPTION FILE   DESCRIPTION
===========   ==============================================
9902B.OP7     9902B jsn jdf nets in cei file 20 = wcvi outside spt  mat file with frl and urbs only (no han)
9902B.OP7     9902B jsn jdf nets in cei file 20 = wcvi outside spt  mat file with frl and urbs only (no han)




EV SCALAR COMPARISONS FOR STOCK           AKS
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   1.2537  1.2537 |   1.000
1980   1.4343  1.4343 |   1.000
1981   1.5886  1.5886 |   1.000
1982   1.7151  1.7151 |   1.000
1983   1.9141  1.9141 |   1.000
1984   1.3695  1.3695 |   1.000
1985   1.0052  1.0052 |   1.000
1986   0.5449  0.5449 |   1.000
1987   0.7525  0.7525 |   1.000
1988   0.7215  0.7215 |   1.000
1989   0.8071  0.8071 |   1.000
1990   0.5463  0.5463 |   1.000
1991   0.6728  0.6728 |   1.000
1992   0.7698  0.7698 |   1.000
1993   0.5232  0.5232 |   1.000
1994   0.5945  0.5945 |   1.000
1995   0.9287  0.9287 |   1.000
1996   1.0083  1.0083 |   1.000
1997   1.0083  1.0083 |   1.000
1998   1.0083  1.0083 |   1.000
1999   1.0083  1.0083 |   1.000

EV SCALAR COMPARISONS FOR STOCK           NTH
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   1.0124  1.0124 |   1.000
1980   1.0438  1.0438 |   1.000
1981   1.2545  1.2545 |   1.000
1982   1.3425  1.3425 |   1.000
1983   1.2749  1.2749 |   1.000
1984   1.2275  1.2275 |   1.000
1985   1.1635  1.1635 |   1.000
1986   1.0726  1.0726 |   1.000
1987   1.0454  1.0454 |   1.000
1988   1.1071  1.1071 |   1.000
1989   1.0621  1.0621 |   1.000
1990   0.8744  0.8744 |   1.000
1991   0.8278  0.8278 |   1.000
1992   1.1597  1.1597 |   1.000
1993   0.9967  0.9967 |   1.000
1994   0.8659  0.8659 |   1.000
1995   0.9789  0.9789 |   1.000
1996   1.0770  1.0770 |   1.000
1997   1.0770  1.0770 |   1.000
1998   1.0770  1.0770 |   1.000
1999   1.0770  1.0770 |   1.000

EV SCALAR COMPARISONS FOR STOCK           FRE
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   0.8145  0.8145 |   1.000
1980   1.0609  1.0609 |   1.000
1981   1.5008  1.5008 |   1.000
1982   1.5978  1.5978 |   1.000
1983   1.0561  1.0561 |   1.000
1984   0.9208  0.9208 |   1.000
1985   0.8257  0.8257 |   1.000
1986   0.7676  0.7676 |   1.000
1987   0.6846  0.6846 |   1.000
1988   0.5774  0.5774 |   1.000
1989   0.7275  0.7275 |   1.000
1990   0.7488  0.7488 |   1.000
1991   0.8033  0.8033 |   1.000
1992   0.9627  0.9627 |   1.000
1993   1.2383  1.2383 |   1.000
1994   1.0829  1.0829 |   1.000
1995   0.9588  0.9588 |   1.000
1996   0.9605  0.9605 |   1.000
1997   0.9605  0.9605 |   1.000
1998   0.9605  0.9605 |   1.000
1999   0.9605  0.9605 |   1.000

EV SCALAR COMPARISONS FOR STOCK           FRL
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   2.6721  2.6721 |   1.000
1980   2.1385  2.1385 |   1.000
1981   3.3483  3.3483 |   1.000
1982   3.9318  3.9318 |   1.000
1983   1.4461  1.4461 |   1.000
1984   1.0630  1.0630 |   1.000
1985   0.3936  0.3936 |   1.000
1986   2.6288  2.6288 |   1.000
1987   0.9906  0.9906 |   1.000
1988   3.6267  3.6267 |   1.000
1989   2.0074  2.0074 |   1.000
1990   1.9509  1.9509 |   1.000
1991   0.4043  0.4043 |   1.000
1992   0.5359  0.5359 |   1.000
1993   0.7934  0.7934 |   1.000
1994   3.3900  3.3900 |   1.000
1995   0.5808  0.5808 |   1.000
1996   2.4820  2.4820 |   1.000
1997   1.9102  1.9102 |   1.000
1998   1.9102  1.9102 |   1.000
1999   1.9102  1.9102 |   1.000

EV SCALAR COMPARISONS FOR STOCK           RBH
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   1.5518  1.5518 |   1.000
1980   1.2336  1.2336 |   1.000
1981   0.7414  0.7414 |   1.000
1982   0.6063  0.6063 |   1.000
1983   0.1367  0.1367 |   1.000
1984   0.8544  0.8544 |   1.000
1985   0.8646  0.8646 |   1.000
1986   1.5167  1.5167 |   1.000
1987   1.6819  1.6819 |   1.000
1988   1.5076  1.5076 |   1.000
1989   1.6773  1.6773 |   1.000
1990   1.4390  1.4390 |   1.000
1991   0.1340  0.1340 |   1.000
1992   0.0487  0.0487 |   1.000
1993   0.5310  0.5310 |   1.000
1994   0.8336  0.8336 |   1.000
1995   0.1085  0.1085 |   1.000
1996   0.1372  0.1372 |   1.000
1997   0.8669  0.8669 |   1.000
1998   0.8669  0.8669 |   1.000
1999   0.8669  0.8669 |   1.000

EV SCALAR COMPARISONS FOR STOCK           RBT
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   1.5518  1.5518 |   1.000
1980   1.2336  1.2336 |   1.000
1981   0.7414  0.7414 |   1.000
1982   0.6063  0.6063 |   1.000
1983   0.1367  0.1367 |   1.000
1984   0.8544  0.8544 |   1.000
1985   0.8646  0.8646 |   1.000
1986   1.5167  1.5167 |   1.000
1987   1.6819  1.6819 |   1.000
1988   1.5076  1.5076 |   1.000
1989   1.6773  1.6773 |   1.000
1990   1.4390  1.4390 |   1.000
1991   0.1340  0.1340 |   1.000
1992   0.0487  0.0487 |   1.000
1993   0.5310  0.5310 |   1.000
1994   0.8336  0.8336 |   1.000
1995   0.1085  0.1085 |   1.000
1996   0.1372  0.1372 |   1.000
1997   0.8669  0.8669 |   1.000
1998   0.8669  0.8669 |   1.000
1999   0.8669  0.8669 |   1.000

EV SCALAR COMPARISONS FOR STOCK           GSQ
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   0.8276  0.8276 |   1.000
1980   0.9754  0.9754 |   1.000
1981   1.8934  1.8934 |   1.000
1982   2.4164  2.4164 |   1.000
1983   0.9743  0.9743 |   1.000
1984   2.1217  2.1217 |   1.000
1985   0.5449  0.5449 |   1.000
1986   1.0667  1.0667 |   1.000
1987   0.6141  0.6141 |   1.000
1988   0.6309  0.6309 |   1.000
1989   0.1605  0.1605 |   1.000
1990   0.3952  0.3952 |   1.000
1991   0.3076  0.3076 |   1.000
1992   0.3673  0.3673 |   1.000
1993   0.6464  0.6464 |   1.000
1994   0.8467  0.8467 |   1.000
1995   1.3947  1.3947 |   1.000
1996   0.9520  0.9520 |   1.000
1997   0.9520  0.9520 |   1.000
1998   0.9520  0.9520 |   1.000
1999   0.9520  0.9520 |   1.000

EV SCALAR COMPARISONS FOR STOCK           GST
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   1.2527  1.2527 |   1.000
1980   0.6480  0.6480 |   1.000
1981   1.3369  1.3369 |   1.000
1982   0.8787  0.8787 |   1.000
1983   0.5541  0.5541 |   1.000
1984   0.7263  0.7263 |   1.000
1985   0.4893  0.4893 |   1.000
1986   1.2462  1.2462 |   1.000
1987   0.6761  0.6761 |   1.000
1988   1.1882  1.1882 |   1.000
1989   0.6341  0.6341 |   1.000
1990   0.5489  0.5489 |   1.000
1991   0.6009  0.6009 |   1.000
1992   1.2628  1.2628 |   1.000
1993   0.7466  0.7466 |   1.000
1994   0.4433  0.4433 |   1.000
1995   0.4142  0.4142 |   1.000
1996   0.8028  0.8028 |   1.000
1997   0.8028  0.8028 |   1.000
1998   0.8028  0.8028 |   1.000
1999   0.8028  0.8028 |   1.000

EV SCALAR COMPARISONS FOR STOCK           GSH
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   1.0746  1.0746 |   1.000
1980   0.5594  0.5594 |   1.000
1981   1.4415  1.4415 |   1.000
1982   1.1258  1.1258 |   1.000
1983   0.6323  0.6323 |   1.000
1984   0.3091  0.3091 |   1.000
1985   0.2343  0.2343 |   1.000
1986   0.5469  0.5469 |   1.000
1987   0.3769  0.3769 |   1.000
1988   0.6686  0.6686 |   1.000
1989   0.3323  0.3323 |   1.000
1990   0.3942  0.3942 |   1.000
1991   0.2875  0.2875 |   1.000
1992   0.3749  0.3749 |   1.000
1993   0.5147  0.5147 |   1.000
1994   0.4798  0.4798 |   1.000
1995   0.5266  0.5266 |   1.000
1996   0.5811  0.5811 |   1.000
1997   0.5811  0.5811 |   1.000
1998   0.5811  0.5811 |   1.000
1999   0.5811  0.5811 |   1.000

EV SCALAR COMPARISONS FOR STOCK           NKF
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   2.4149  2.4149 |   1.000
1980   2.9730  2.9730 |   1.000
1981   3.0281  3.0281 |   1.000
1982   1.6907  1.6907 |   1.000
1983   1.0964  1.0964 |   1.000
1984   1.2782  1.2782 |   1.000
1985   1.7417  1.7417 |   1.000
1986   1.6533  1.6533 |   1.000
1987   1.2719  1.2719 |   1.000
1988   0.9113  0.9113 |   1.000
1989   0.6188  0.6188 |   1.000
1990   0.6136  0.6136 |   1.000
1991   0.3461  0.3461 |   1.000
1992   0.6663  0.6663 |   1.000
1993   0.4044  0.4044 |   1.000
1994   0.4273  0.4273 |   1.000
1995   0.5118  0.5118 |   1.000
1996   0.6767  0.6767 |   1.000
1997   1.2403  1.2403 |   1.000
1998   1.2403  1.2403 |   1.000
1999   1.2403  1.2403 |   1.000

EV SCALAR COMPARISONS FOR STOCK           PSF
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   0.5287  0.5287 |   1.000
1980   0.6443  0.6443 |   1.000
1981   0.5300  0.5300 |   1.000
1982   0.4887  0.4887 |   1.000
1983   0.5420  0.5420 |   1.000
1984   0.5696  0.5696 |   1.000
1985   0.6535  0.6535 |   1.000
1986   0.5920  0.5920 |   1.000
1987   0.3399  0.3399 |   1.000
1988   0.2270  0.2270 |   1.000
1989   0.1827  0.1827 |   1.000
1990   0.2830  0.2830 |   1.000
1991   0.4829  0.4829 |   1.000
1992   0.5396  0.5396 |   1.000
1993   0.4524  0.4524 |   1.000
1994   0.2716  0.2716 |   1.000
1995   0.2634  0.2634 |   1.000
1996   0.3495  0.3495 |   1.000
1997   0.4412  0.4412 |   1.000
1998   0.4412  0.4412 |   1.000
1999   0.4412  0.4412 |   1.000

EV SCALAR COMPARISONS FOR STOCK           PSN
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   0.9033  0.9033 |   1.000
1980   1.0562  1.0562 |   1.000
1981   1.1760  1.1760 |   1.000
1982   1.3728  1.3728 |   1.000
1983   1.5624  1.5624 |   1.000
1984   1.6566  1.6566 |   1.000
1985   1.6764  1.6764 |   1.000
1986   1.8601  1.8601 |   1.000
1987   1.2580  1.2580 |   1.000
1988   0.8334  0.8334 |   1.000
1989   0.6667  0.6667 |   1.000
1990   0.7431  0.7431 |   1.000
1991   0.8366  0.8366 |   1.000
1992   0.8237  0.8237 |   1.000
1993   0.6509  0.6509 |   1.000
1994   0.5909  0.5909 |   1.000
1995   0.7272  0.7272 |   1.000
1996   0.8616  0.8616 |   1.000
1997   1.0698  1.0698 |   1.000
1998   1.0698  1.0698 |   1.000
1999   1.0698  1.0698 |   1.000

EV SCALAR COMPARISONS FOR STOCK           PSY
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   0.5287  0.5287 |   1.000
1980   0.6443  0.6443 |   1.000
1981   0.5300  0.5300 |   1.000
1982   0.4887  0.4887 |   1.000
1983   0.5420  0.5420 |   1.000
1984   0.5696  0.5696 |   1.000
1985   0.6535  0.6535 |   1.000
1986   0.5920  0.5920 |   1.000
1987   0.3399  0.3399 |   1.000
1988   0.2270  0.2270 |   1.000
1989   0.1827  0.1827 |   1.000
1990   0.2830  0.2830 |   1.000
1991   0.4829  0.4829 |   1.000
1992   0.5396  0.5396 |   1.000
1993   0.4524  0.4524 |   1.000
1994   0.2716  0.2716 |   1.000
1995   0.2634  0.2634 |   1.000
1996   0.3495  0.3495 |   1.000
1997   0.4412  0.4412 |   1.000
1998   0.4412  0.4412 |   1.000
1999   0.4412  0.4412 |   1.000

EV SCALAR COMPARISONS FOR STOCK           NKS
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   0.4801  0.4801 |   1.000
1980   0.1682  0.1682 |   1.000
1981   0.3338  0.3338 |   1.000
1982   0.2616  0.2616 |   1.000
1983   0.3266  0.3266 |   1.000
1984   0.3863  0.3863 |   1.000
1985   0.3261  0.3261 |   1.000
1986   0.3261  0.3261 |   1.000
1987   0.3261  0.3261 |   1.000
1988   0.3261  0.3261 |   1.000
1989   0.3261  0.3261 |   1.000
1990   0.3261  0.3261 |   1.000
1991   0.3261  0.3261 |   1.000
1992   0.3261  0.3261 |   1.000
1993   0.3261  0.3261 |   1.000
1994   0.3261  0.3261 |   1.000
1995   0.3261  0.3261 |   1.000
1996   0.3261  0.3261 |   1.000
1997   0.3261  0.3261 |   1.000
1998   0.3261  0.3261 |   1.000
1999   0.3261  0.3261 |   1.000

EV SCALAR COMPARISONS FOR STOCK           SKG
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   0.8050  0.8050 |   1.000
1980   0.5677  0.5677 |   1.000
1981   1.6343  1.6343 |   1.000
1982   0.9317  0.9317 |   1.000
1983   0.4847  0.4847 |   1.000
1984   0.7438  0.7438 |   1.000
1985   0.5389  0.5389 |   1.000
1986   0.7633  0.7633 |   1.000
1987   0.3982  0.3982 |   1.000
1988   0.3470  0.3470 |   1.000
1989   0.2698  0.2698 |   1.000
1990   0.2534  0.2534 |   1.000
1991   0.4810  0.4810 |   1.000
1992   0.5611  0.5611 |   1.000
1993   0.5010  0.5010 |   1.000
1994   0.5691  0.5691 |   1.000
1995   0.3117  0.3117 |   1.000
1996   0.5977  0.5977 |   1.000
1997   0.5977  0.5977 |   1.000
1998   0.5977  0.5977 |   1.000
1999   0.5977  0.5977 |   1.000

EV SCALAR COMPARISONS FOR STOCK           STL
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   0.5675  0.5675 |   1.000
1980   0.5181  0.5181 |   1.000
1981   1.3090  1.3090 |   1.000
1982   1.5700  1.5700 |   1.000
1983   1.6628  1.6628 |   1.000
1984   0.9942  0.9942 |   1.000
1985   0.5387  0.5387 |   1.000
1986   0.5563  0.5563 |   1.000
1987   0.8982  0.8982 |   1.000
1988   0.8373  0.8373 |   1.000
1989   0.7353  0.7353 |   1.000
1990   0.6630  0.6630 |   1.000
1991   0.5738  0.5738 |   1.000
1992   0.8666  0.8666 |   1.000
1993   0.9322  0.9322 |   1.000
1994   0.8352  0.8352 |   1.000
1995   0.8275  0.8275 |   1.000
1996   0.8756  0.8756 |   1.000
1997   0.8756  0.8756 |   1.000
1998   0.8756  0.8756 |   1.000
1999   0.8756  0.8756 |   1.000

EV SCALAR COMPARISONS FOR STOCK           SNO
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   0.8035  0.8035 |   1.000
1980   0.6619  0.6619 |   1.000
1981   0.6664  0.6664 |   1.000
1982   0.5538  0.5538 |   1.000
1983   0.5253  0.5253 |   1.000
1984   0.4910  0.4910 |   1.000
1985   0.4275  0.4275 |   1.000
1986   0.4447  0.4447 |   1.000
1987   0.3355  0.3355 |   1.000
1988   0.2860  0.2860 |   1.000
1989   0.3372  0.3372 |   1.000
1990   0.3472  0.3472 |   1.000
1991   0.3667  0.3667 |   1.000
1992   0.4146  0.4146 |   1.000
1993   0.3024  0.3024 |   1.000
1994   0.2999  0.2999 |   1.000
1995   0.3293  0.3293 |   1.000
1996   0.3902  0.3902 |   1.000
1997   0.4435  0.4435 |   1.000
1998   0.4435  0.4435 |   1.000
1999   0.4435  0.4435 |   1.000

EV SCALAR COMPARISONS FOR STOCK           WCH
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   0.7391  0.7391 |   1.000
1980   0.8145  0.8145 |   1.000
1981   0.9397  0.9397 |   1.000
1982   0.9401  0.9401 |   1.000
1983   2.3128  2.3128 |   1.000
1984   1.2508  1.2508 |   1.000
1985   1.6483  1.6483 |   1.000
1986   1.6208  1.6208 |   1.000
1987   0.6675  0.6675 |   1.000
1988   0.5199  0.5199 |   1.000
1989   0.5853  0.5853 |   1.000
1990   0.7370  0.7370 |   1.000
1991   0.5978  0.5978 |   1.000
1992   0.4650  0.4650 |   1.000
1993   0.2903  0.2903 |   1.000
1994   0.2368  0.2368 |   1.000
1995   0.4670  0.4670 |   1.000
1996   1.0627  1.0627 |   1.000
1997   0.8831  0.8831 |   1.000
1998   0.8831  0.8831 |   1.000
1999   0.8831  0.8831 |   1.000

EV SCALAR COMPARISONS FOR STOCK           URB
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   1.5988  1.5988 |   1.000
1980   3.9062  3.9062 |   1.000
1981   4.0398  4.0398 |   1.000
1982   6.4583  6.4583 |   1.000
1983   8.6634  8.6634 |   1.000
1984   8.4215  8.4215 |   1.000
1985   3.5120  3.5120 |   1.000
1986   3.7696  3.7696 |   1.000
1987   1.2197  1.2197 |   1.000
1988   1.5302  1.5302 |   1.000
1989   2.4807  2.4807 |   1.000
1990   2.6796  2.6796 |   1.000
1991   0.7938  0.7938 |   1.000
1992   2.0900  2.0900 |   1.000
1993   3.9004  3.9004 |   1.000
1994   1.1738  1.1738 |   1.000
1995   5.7531  5.7531 |   1.000
1996   5.2779  5.2779 |   1.000
1997   3.7372  3.7372 |   1.000
1998   3.7372  3.7372 |   1.000
1999   3.7372  3.7372 |   1.000

EV SCALAR COMPARISONS FOR STOCK           SPR
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   1.4757  1.4757 |   1.000
1980   0.3314  0.3314 |   1.000
1981   0.5243  0.5243 |   1.000
1982   0.2972  0.2972 |   1.000
1983   0.1613  0.1613 |   1.000
1984   0.1316  0.1316 |   1.000
1985   0.4477  0.4477 |   1.000
1986   0.4989  0.4989 |   1.000
1987   0.6557  0.6557 |   1.000
1988   0.7059  0.7059 |   1.000
1989   0.4990  0.4990 |   1.000
1990   0.1529  0.1529 |   1.000
1991   0.1029  0.1029 |   1.000
1992   0.2161  0.2161 |   1.000
1993   0.2522  0.2522 |   1.000
1994   0.1217  0.1217 |   1.000
1995   0.1266  0.1266 |   1.000
1996   1.3398  1.3398 |   1.000
1997   0.4467  0.4467 |   1.000
1998   0.4467  0.4467 |   1.000
1999   0.4467  0.4467 |   1.000

EV SCALAR COMPARISONS FOR STOCK           BON
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   0.8070  0.8070 |   1.000
1980   0.5305  0.5305 |   1.000
1981   0.5158  0.5158 |   1.000
1982   0.5288  0.5288 |   1.000
1983   0.8602  0.8602 |   1.000
1984   2.6960  2.6960 |   1.000
1985   0.7325  0.7325 |   1.000
1986   0.3876  0.3876 |   1.000
1987   0.2486  0.2486 |   1.000
1988   0.3204  0.3204 |   1.000
1989   0.3113  0.3113 |   1.000
1990   0.2282  0.2282 |   1.000
1991   0.1399  0.1399 |   1.000
1992   0.1966  0.1966 |   1.000
1993   0.2512  0.2512 |   1.000
1994   0.0810  0.0810 |   1.000
1995   0.1389  0.1389 |   1.000
1996   0.1336  0.1336 |   1.000
1997   0.5060  0.5060 |   1.000
1998   0.5060  0.5060 |   1.000
1999   0.5060  0.5060 |   1.000

EV SCALAR COMPARISONS FOR STOCK           CWF
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   0.8070  0.8070 |   1.000
1980   0.5305  0.5305 |   1.000
1981   0.5158  0.5158 |   1.000
1982   0.5288  0.5288 |   1.000
1983   0.8602  0.8602 |   1.000
1984   2.6960  2.6960 |   1.000
1985   0.7325  0.7325 |   1.000
1986   0.3876  0.3876 |   1.000
1987   0.2486  0.2486 |   1.000
1988   0.3204  0.3204 |   1.000
1989   0.3113  0.3113 |   1.000
1990   0.2282  0.2282 |   1.000
1991   0.1399  0.1399 |   1.000
1992   0.1966  0.1966 |   1.000
1993   0.2512  0.2512 |   1.000
1994   0.0810  0.0810 |   1.000
1995   0.1389  0.1389 |   1.000
1996   0.1336  0.1336 |   1.000
1997   0.5060  0.5060 |   1.000
1998   0.5060  0.5060 |   1.000
1999   0.5060  0.5060 |   1.000

EV SCALAR COMPARISONS FOR STOCK           LRW
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   3.4674  3.4674 |   1.000
1980   3.3645  3.3645 |   1.000
1981   2.1638  2.1638 |   1.000
1982   1.5900  1.5900 |   1.000
1983   2.8877  2.8877 |   1.000
1984   3.9103  3.9103 |   1.000
1985   1.8442  1.8442 |   1.000
1986   1.5224  1.5224 |   1.000
1987   1.8293  1.8293 |   1.000
1988   2.7971  2.7971 |   1.000
1989   1.3193  1.3193 |   1.000
1990   1.7715  1.7715 |   1.000
1991   0.8191  0.8191 |   1.000
1992   0.9589  0.9589 |   1.000
1993   0.9978  0.9978 |   1.000
1994   0.2089  0.2089 |   1.000
1995   0.2921  0.2921 |   1.000
1996   0.1171  0.1171 |   1.000
1997   1.7701  1.7701 |   1.000
1998   1.7701  1.7701 |   1.000
1999   1.7701  1.7701 |   1.000

EV SCALAR COMPARISONS FOR STOCK           WSH
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   1.1409  1.1409 |   1.000
1980  10.9046 10.9046 |   1.000
1981  10.6343 10.6343 |   1.000
1982   8.0087  8.0087 |   1.000
1983  10.7611 10.7611 |   1.000
1984  14.3342 14.3342 |   1.000
1985  17.1593 17.1593 |   1.000
1986  14.6116 14.6116 |   1.000
1987  18.1145 18.1145 |   1.000
1988  12.7733 12.7733 |   1.000
1989   8.2395  8.2395 |   1.000
1990   6.4749  6.4749 |   1.000
1991   6.5676  6.5676 |   1.000
1992   4.4998  4.4998 |   1.000
1993   3.7833  3.7833 |   1.000
1994   5.4992  5.4992 |   1.000
1995   5.2970  5.2970 |   1.000
1996   5.7493  5.7493 |   1.000
1997   9.1418  9.1418 |   1.000
1998   9.1418  9.1418 |   1.000
1999   9.1418  9.1418 |   1.000

EV SCALAR COMPARISONS FOR STOCK           CWS
-------------------------------------------------
Comparisons in relation to EVs generated by 1st OP6 file

     9902B   9902B    |9902B   
Year  EV Sclr EV Sclr | Compare
====  ================|========
1979   0.6387  0.6387 |   1.000
1980   1.8127  1.8127 |   1.000
1981   1.5806  1.5806 |   1.000
1982   0.8057  0.8057 |   1.000
1983  43.1513 43.1513 |   1.000
1984  58.3875 58.3875 |   1.000
1985  70.8289 70.8289 |   1.000
1986  43.5546 43.5546 |   1.000
1987  45.1616 45.1616 |   1.000
1988  71.0360 71.0360 |   1.000
1989  63.3777 63.3777 |   1.000
1990  23.1594 23.1594 |   1.000
1991  15.5545 15.5545 |   1.000
1992   6.8834  6.8834 |   1.000
1993  14.5553 14.5553 |   1.000
